"stn_num","stn_name","et_year","et_month","weighted_avg_eto","et_amount","accuracy_ratio"
12,"Durham",2015,8,7.06742178070388,6.10000000149012,1.1585937342586
12,"Durham",2015,9,5.23527895515536,4.42000006511807,1.18445223484754
12,"Durham",2015,10,4.06075557559836,3.30999998562038,1.2268143786222
12,"Durham",2015,11,1.93829324139373,1.65999999083579,1.1676465374062
12,"Durham",2015,12,1.02338916406769,0.949999988079071,1.07725176516793
12,"Durham",2016,1,0.970243150924942,0.969999991357327,1.00025067996885
12,"Durham",2016,2,2.37697351363053,2.29999998956919,1.03346674974367
12,"Durham",2016,3,3.00746741264107,2.88000000268221,1.04425951730561
12,"Durham",2016,4,5.52891038057093,5.12000001035631,1.079865306521
12,"Durham",2016,5,6.49132939744621,6.0299999602139,1.07650571148859
12,"Durham",2016,6,7.67771251936499,6.98999991640449,1.09838520903935
12,"Durham",2016,7,8.33789838594385,7.48999989032745,1.11320407316846
12,"Durham",2016,8,7.12097015261618,6.43999999761581,1.10574070733734
12,"Durham",2016,9,5.54077684630692,5.07000002264977,1.09285538886667
12,"Durham",2016,10,2.79077485625128,2.56999999284744,1.08590461634952
12,"Durham",2016,11,1.61471180477699,1.44999999366701,1.11359435298577
13,"Camino",2013,1,1.52866422080729,1.8099999986589,0.844565868475108
13,"Camino",2013,2,2.28199616398568,2.54000001214445,0.89842368231292
13,"Camino",2013,3,3.70361198015797,3.95999999530613,0.935255551653519
13,"Camino",2013,4,5.56179938045075,5.43999999202788,1.0223895934929
13,"Camino",2013,5,6.66633997321552,6.65999999269843,1.00095194902763
13,"Camino",2013,6,7.32730611841133,7.75000002235174,0.945458851261765
13,"Camino",2013,7,8.27967745347662,9.27000007033348,0.893169082055764
13,"Camino",2013,8,7.29403020706873,8.14999996125698,0.894973035796648
13,"Camino",2013,9,5.16752874442955,5.78999996371567,0.89249201672073
13,"Camino",2013,10,4.0145600118492,4.47000003606081,0.898111852228761
13,"Camino",2013,11,2.32765091456587,2.59999998658895,0.895250356373889
13,"Camino",2013,12,1.69594501698566,2.12000001221895,0.799974060005102
13,"Camino",2014,1,2.06926298690456,2.61999998614192,0.789795037347175
13,"Camino",2014,2,1.81839014510062,2.03000000119209,0.895758691641768
13,"Camino",2014,3,3.56888128513965,3.70000004209578,0.964562498523145
13,"Camino",2014,4,4.99652684303528,5.25999996997416,0.94991005162683
13,"Camino",2014,5,6.97250974272052,7.17999996989965,0.971101639547495
13,"Camino",2014,6,8.08120906172629,8.69000001251698,0.929943504037538
13,"Camino",2014,7,8.11173305708532,8.91999991238117,0.90938712295569
13,"Camino",2014,8,6.91624675936805,7.89999999478459,0.875474273915697
13,"Camino",2014,9,5.28561222562105,6.0099999923259,0.879469589412677
13,"Camino",2014,10,3.74381973165439,4.36999996192753,0.856709328208565
13,"Camino",2014,11,1.65877989562862,2.10999999754131,0.786151610218733
13,"Camino",2014,12,0.990344792917423,1.17999998852611,0.839275256395914
13,"Camino",2015,1,1.5669274538814,2.31000000983477,0.678323570220888
13,"Camino",2015,2,2.19409725476917,2.76999997906387,0.792092877744597
13,"Camino",2015,3,4.0028718274285,4.59999999217689,0.870189529181759
13,"Camino",2015,4,5.18682215807845,5.53000004403293,0.9379425165964
13,"Camino",2015,5,6.01776482304389,6.25999997183681,0.961304289156116
13,"Camino",2015,6,7.72452666292868,8.57000008225441,0.901344992857536
13,"Camino",2015,7,7.76761865962378,8.55000005662441,0.908493404465599
13,"Camino",2015,8,7.2448485987601,8.27999997138977,0.874981717849459
13,"Camino",2015,9,5.42187103154684,6.24000002071261,0.868889585504787
13,"Camino",2015,10,3.87754518143314,4.3900000192225,0.883267691219709
13,"Camino",2015,11,1.68388601406857,1.88000001758337,0.89568404165927
13,"Camino",2015,12,1.03560287307404,1.16999999061227,0.885130667849068
13,"Camino",2016,1,1.10997895841782,1.20999999158084,0.917337988546307
13,"Camino",2016,2,2.5236042615009,3.01999996416271,0.835630560082
13,"Camino",2016,3,2.98218119176223,3.14000003412366,0.949739222724094
13,"Camino",2016,4,4.91123813938535,4.96000001579523,0.990168976561574
13,"Camino",2016,5,5.93305227666748,6.03999998047948,0.982293426463967
13,"Camino",2016,6,7.7825074127991,8.57000006735325,0.908110542781202
